Applied time(seconds),Measured potential(v)
0.0,-0.0001923
9.999998999999999,-0.00028845
19.999997999999998,-0.00028845
29.999997999999998,-0.00028845
39.999995999999996,-0.00028845
49.999995999999996,-0.000240375
59.999995999999996,-0.00021153
69.99999199999999,-0.00023076000000000002
79.99999199999999,-0.00021153
89.99999199999999,-0.00015384
99.99999199999999,-0.000182685
110.0,-0.0001923
120.0,-0.000182685
130.0,-0.0001923
140.0,-0.000163455
150.0,-0.00017307000000000002
160.0,-0.0001923
170.0,-0.000221145
180.0,-0.00021153
190.0,-0.000182685
200.0,-0.0001923
210.0,-0.00020191500000000002
220.0,-0.00020191500000000002
230.0,-0.00020191500000000002
240.0,-0.0001923
250.0,-0.00020191500000000002
260.0,-0.00021153
270.0,-0.00021153
280.0,-0.0001923
290.0,-0.00020191500000000002
300.0,-0.0001923
310.0,-0.0001923
320.0,-0.0001923
330.0,-0.0001923
340.0,-0.0001923
350.0,-0.000182685
360.0,-0.0001923
370.0,-0.00021153
380.0,-0.0001923
390.0,-0.0001923
400.0,-0.00021153
410.0,-0.00020191500000000002
420.0,-0.00020191500000000002
430.0,-0.000182685
440.0,-0.0001923
450.0,-0.000182685
460.0,-0.000182685
470.0,-0.0001923
480.0,-0.000182685
490.0,-0.00017307000000000002
500.0,-0.00017307000000000002
510.0,-0.00017307000000000002
520.0,-0.0001923
530.0,-0.00017307000000000002
540.0,-0.00017307000000000002
550.0,-0.000182685
560.0,-0.000163455
570.0,-0.00015384
580.0,-0.00017307000000000002
590.0,-0.000163455
600.0,-0.000182685
610.0,-0.000163455
620.0,-0.00017307000000000002
630.0,-0.000163455
640.0,-0.00017307000000000002
650.0,-0.00017307000000000002
660.0,-0.00017307000000000002
670.0,-0.000182685
680.0,-0.000182685
690.0,-0.00017307000000000002
700.0,-0.000182685
710.0,-0.00020191500000000002
720.0,-0.0001923
730.0,-0.00017307000000000002
740.0,-0.00017307000000000002
750.0,-0.0001923
760.0,-0.0001923
770.0,-0.000182685
780.0,-0.000182685
790.0,-0.000182685
800.0,-0.00017307000000000002
810.0,-0.000163455
820.0,-0.00017307000000000002
830.0,-0.0001923
840.0,-0.000182685
850.0,-0.000163455
860.0,-0.00017307000000000002
870.0,-0.00015384
880.0,-0.00015384
890.0,-0.00015384
900.0,-0.000163455
910.0,-0.00015384
920.0,-0.000144225
930.0,-0.00017307000000000002
940.0,-0.00017307000000000002
950.0,-0.000163455
960.0,-0.00017307000000000002
970.0,-0.00017307000000000002
980.0,-0.000182685
990.0,-0.000182685
1000.0,-0.00017307000000000002
1010.0,-0.000163455
1020.0,-0.000182685
